No,Year,ODV,ONC,ODD,Order,ID,YID,Species,Species_en,Species_sci,Peri_cm,DBH_cm,Ht_m,Hdc_m,E_m,W_m,S_m,N_m,Quality,Long,Lat,Ghi_chu,Note,Hreg_m,AGB_Hreg,AGB_Ho,AGB_kg
122,2020,83,3,3,28,83_3_3_28,2020_83_3_3_28,Thị,Thi,Ebennaceae,84,26.75159236,17,0,0,0,0,0,A,105.1192179,20.95801506,0,0,13.4462871,280.861661,324.2907599,324.2907599
123,2020,83,3,3,30,83_3_3_30,2020_83_3_3_30,Vàng anh,Vang anh,Saraca dives,79,25.15923567,14,0,0,0,0,0,A,105.1190885,20.9580484,0,0,13.12120509,243.0031869,252.8560667,252.8560667
124,2020,83,3,3,31,83_3_3_31,2020_83_3_3_31,Gội,Goi,Amoora gigantea,28.5,9.076433121,7.5,0,0,0,0,0,C,105.1190849,20.95803856,0,0,8.011560429,20.79004256,19.965789,19.965789
125,2020,83,3,3,32,83_3_3_32,2020_83_3_3_32,Sung,Sung,KhongcotrongDS,45,14.33121019,11,0,0,0,0,0,C,105.1190484,20.95803452,0,0,10.22924463,75.26848051,80.77477165,80.77477165
126,2020,83,3,3,34,83_3_3_34,2020_83_3_3_34,Máu chó,Mau cho,Knema tonkinensis,25.5,8.121019108,6,0,0,0,0,0,A,105.1190586,20.95802845,0,0,7.491007759,15.76929601,13.7630983,13.7630983
127,2020,83,3,3,35,83_3_3_35,2020_83_3_3_35,Sung,Sung,KhongcotrongDS,90.5,28.82165605,15,0,0,0,0,0,A,105.1190594,20.95802177,0,0,13.84354203,392.7745944,424.6276859,424.6276859
128,2020,83,3,3,37,83_3_3_37,2020_83_3_3_37,Thị,Thi,Ebennaceae,25,7.961783439,6.5,0,0,0,0,0,A,105.1191002,20.95802508,0,0,7.399178236,15.00860867,13.86248904,13.86248904
129,2020,83,3,3,39,83_3_3_39,2020_83_3_3_39,Thị,Thi,Ebennaceae,79,25.15923567,8,0,0,0,0,0,A,105.1191238,20.95801892,0,0,13.12120509,243.0031869,179.4183053,179.4183053
130,2020,83,3,3,40,83_3_3_40,2020_83_3_3_40,Chò chỉ,Cho chi,Parashorea chinensis,35,11.14649682,9,0,0,0,0,0,A,105.1191341,20.95803428,0,0,8.9936281,34.46141527,34.47638242,34.47638242
131,2020,83,3,3,41,83_3_3_41,2020_83_3_3_41,Thị,Thi,Ebennaceae,79.5,25.31847134,16,0,0,0,0,0,A,105.1191578,20.95801456,0,0,13.15454139,246.6506301,278.114013,278.114013
132,2020,83,3,3,42,83_3_3_42,2020_83_3_3_42,Thị,Thi,Ebennaceae,48.5,15.44585987,11,0,0,0,0,0,A,105.1191608,20.95803399,0,0,10.60444672,76.00004281,77.7257624,77.7257624
133,2020,83,3,3,43,83_3_3_43,2020_83_3_3_43,Máu chó,Mau cho,Knema tonkinensis,115,36.62420382,16,0,0,0,0,0,A,105.1192248,20.95799084,0,0,15.13816123,586.8770587,607.1419774,607.1419774
134,2020,83,3,3,44,83_3_3_44,2020_83_3_3_44,Gội,Goi,Amoora gigantea,210,66.87898089,21,0,0,0,0,0,B,105.1191353,20.95802343,0,0,18.50427933,2371.780215,2563.082118,2563.082118
135,2020,83,3,3,45,83_3_3_45,2020_83_3_3_45,Vàng anh,Vang anh,Saraca dives,110,35.03184713,18,0,0,0,0,0,B,105.1191699,20.95798871,0,0,14.89596023,528.9639282,594.0531869,594.0531869
136,2020,83,3,3,48,83_3_3_48,2020_83_3_3_48,Thị,Thi,Ebennaceae,65,20.70063694,13,0,0,0,0,0,A,105.1191522,20.95799035,0,0,12.10027946,153.0705115,159.9515093,159.9515093
137,2020,83,3,3,49,83_3_3_49,2020_83_3_3_49,Sung,Sung,KhongcotrongDS,81.5,25.95541401,15,0,0,0,0,0,C,105.1191333,20.95799542,0,0,13.28601097,307.8697946,346.4040481,346.4040481
138,2020,83,3,3,50,83_3_3_50,2020_83_3_3_50,Bo,Bo,Khongbiet,120,38.21656051,18,0,0,0,0,0,A,105.1191259,20.95800979,0,0,15.37089031,648.1838067,714.0696564,714.0696564
139,2020,83,3,3,51,83_3_3_51,2020_83_3_3_51,Sung,Sung,KhongcotrongDS,41.5,13.21656051,12.5,0,0,0,0,0,A,105.1191216,20.95800284,0,0,9.827177569,61.84935123,78.14126472,78.14126472
140,2020,83,3,3,52,83_3_3_52,2020_83_3_3_52,Chẩn,Chan,Microdesmis caseariaefolia,61.5,19.58598726,13,0,0,0,0,0,A,105.1190573,20.95800668,0,0,11.8140844,134.1782378,142.2827566,142.2827566
141,2020,83,3,3,54,83_3_3_54,2020_83_3_3_54,Cóc rừng,Coc rung,Khongbiet,140,44.58598726,18,0,0,0,0,0,A,105.1190395,20.95799278,0,0,16.22058812,928.1195204,989.2809571,989.2809571
142,2020,83,3,3,55,83_3_3_55,2020_83_3_3_55,Sung,Sung,KhongcotrongDS,26,8.280254777,8,0,0,0,0,0,A,105.1191197,20.95797835,0,0,7.581306012,19.36779223,20.40657201,20.40657201
143,2020,83,3,3,56,83_3_3_56,2020_83_3_3_56,Sung,Sung,KhongcotrongDS,40,12.7388535,10,0,0,0,0,0,A,105.1191195,20.95798459,0,0,9.645604666,56.54389422,58.562002,58.562002
144,2020,83,3,4,1,83_3_4_1,2020_83_3_4_1,Vàng anh,Vang anh,Saraca dives,110,35.03184713,0,0,0,0,0,0,A,105.1192573,20.95812888,"Same stump with 3,2","Same stump with 3,2",14.89596023,528.9639282,0,528.9639282
145,2020,83,3,4,2,83_3_4_2,2020_83_3_4_2,Vàng anh,Vang anh,Saraca dives,70,22.29299363,0,0,0,0,0,0,A,105.1192573,20.95812888,"Same stump with 3,1","Same stump with 3,1",12.48591035,182.5194174,0,182.5194174
146,2020,83,3,4,3,83_3_4_3,2020_83_3_4_3,Vàng anh,Vang anh,Saraca dives,109,34.7133758,0,0,0,0,0,0,A,105.1192588,20.95812843,"Same stump with 2,1","Same stump with 2,1",14.84631214,517.7849468,0,517.7849468
147,2020,83,3,4,4,83_3_4_4,2020_83_3_4_4,Chân chim,Chan chim,Schefflera octophylla (Lour.) Harms,27.5,8.757961783,0,0,0,0,0,0,A,105.1192305,20.95810695,0,0,7.843520381,19.02856331,0,19.02856331
148,2020,83,3,4,5,83_3_4_5,2020_83_3_4_5,Chân chim,Chan chim,Schefflera octophylla (Lour.) Harms,58,18.47133758,0,0,0,0,0,0,C,105.1192977,20.95814747,0,0,11.51284253,116.6780219,0,116.6780219
149,2020,83,3,4,6,83_3_4_6,2020_83_3_4_6,Sấu,Sau,Dracontomelon duperreanum,50,15.92356688,0,0,0,0,0,0,A,105.1193452,20.95812548,0,0,10.7579088,81.77388319,0,81.77388319
150,2020,83,3,4,7,83_3_4_7,2020_83_3_4_7,Chò chỉ,Cho chi,Parashorea chinensis,22,7.006369427,0,0,0,0,0,0,A,105.1193553,20.9581365,0,0,6.8127477,10.88794448,0,10.88794448
151,2020,83,3,4,8,83_3_4_8,2020_83_3_4_8,Vàng anh,Vang anh,Saraca dives,90.5,28.82165605,0,0,0,0,0,0,B,105.1193732,20.95812654,0,0,13.84354203,334.7338207,0,334.7338207
152,2020,83,3,4,9,83_3_4_9,2020_83_3_4_9,Thị,Thi,Ebennaceae,33.5,10.66878981,0,0,0,0,0,0,A,105.1193953,20.95813376,0,0,8.782066742,30.95739594,0,30.95739594
153,2020,83,3,4,10,83_3_4_10,2020_83_3_4_10,Thị,Thi,Ebennaceae,22,7.006369427,0,0,0,0,0,0,A,105.1193816,20.95814,0,0,6.8127477,10.88794448,0,10.88794448
154,2020,83,3,4,11,83_3_4_11,2020_83_3_4_11,Thị,Thi,Ebennaceae,193,61.46496815,0,0,0,0,0,0,A,105.1194077,20.95804719,0,0,18.02316129,1952.212418,0,1952.212418
155,2020,83,3,4,12,83_3_4_12,2020_83_3_4_12,Vàng anh,Vang anh,Saraca dives,35,11.14649682,0,0,0,0,0,0,A,105.1193891,20.95803419,Same stump with 13,Same stump with 13,8.9936281,34.46141527,0,34.46141527
156,2020,83,3,4,13,83_3_4_13,2020_83_3_4_13,Vàng anh,Vang anh,Saraca dives,240,76.43312102,0,0,0,0,0,0,A,105.1193904,20.95803419,Same stump with 12,Same stump with 12,19.27120211,3224.993396,0,3224.993396
157,2020,83,3,4,14,83_3_4_14,2020_83_3_4_14,Thị,Thi,Ebennaceae,28,8.917197452,0,0,0,0,0,0,A,105.1193935,20.95802515,0,0,7.928188307,19.89820332,0,19.89820332
158,2020,83,3,4,15,83_3_4_15,2020_83_3_4_15,Vàng anh,Vang anh,Saraca dives,126,40.12738854,0,0,0,0,0,0,A,105.1193633,20.95804279,Same stump with 15,Same stump with 15,15.63868939,726.28717,0,726.28717
159,2020,83,3,4,16,83_3_4_16,2020_83_3_4_16,Vàng anh,Vang anh,Saraca dives,35,11.14649682,0,0,0,0,0,0,A,105.1193633,20.95804279,Same stump with 16,Same stump with 16,8.9936281,34.46141527,0,34.46141527
160,2020,83,3,4,17,83_3_4_17,2020_83_3_4_17,Chìa vôi,Chia voi,Cissus modeccoides,67,21.33757962,0,0,0,0,0,0,A,105.1193378,20.95804299,0,0,12.25764128,164.4999516,0,164.4999516
161,2020,83,3,4,18,83_3_4_18,2020_83_3_4_18,Bo,Bo,Khongbiet,134,42.67515924,0,0,0,0,0,0,A,105.1193302,20.95805402,0,0,15.97807631,838.2288411,0,838.2288411
162,2020,83,3,4,19,83_3_4_19,2020_83_3_4_19,Kháo nước,Khao nuoc,Phoebe cuneata,71,22.61146497,0,0,0,0,0,0,A,105.1193523,20.95806584,0,0,12.5600378,188.7613226,0,188.7613226
163,2020,83,3,4,20,83_3_4_20,2020_83_3_4_20,Cà lồ,Ca lo,Caryodaphnopsis tonkinensis,20,6.369426752,0,0,0,0,0,0,A,105.1193406,20.95807416,0,0,6.382895083,8.55175198,0,8.55175198
164,2020,83,3,4,23,83_3_4_23,2020_83_3_4_23,Gội,Goi,Amoora gigantea,40,12.7388535,0,0,0,0,0,0,A,105.1192683,20.95810728,0,0,9.645604666,47.70999455,0,47.70999455
165,2020,83,3,4,24,83_3_4_24,2020_83_3_4_24,Thị,Thi,Ebennaceae,40.5,12.89808917,0,0,0,0,0,0,A,105.1192404,20.95807495,0,0,9.70678765,49.17024774,0,49.17024774
166,2020,83,3,4,25,83_3_4_25,2020_83_3_4_25,Vàng anh,Vang anh,Saraca dives,27,8.598726115,0,0,0,0,0,0,A,105.1192367,20.95805905,"Same stump with 26,27","Same stump with 26,27",7.757514162,18.18098913,0,18.18098913
167,2020,83,3,4,26,83_3_4_26,2020_83_3_4_26,Vàng anh,Vang anh,Saraca dives,22,7.006369427,0,0,0,0,0,0,B,105.1192367,20.95805905,"Same stump with 25,27","Same stump with 25,27",6.8127477,10.88794448,0,10.88794448
168,2020,83,3,4,27,83_3_4_27,2020_83_3_4_27,Vàng anh,Vang anh,Saraca dives,55,17.51592357,0,0,0,0,0,0,B,105.1192367,20.95805734,"Same stump with 26,25","Same stump with 26,25",11.24135164,102.7676357,0,102.7676357
169,2020,83,3,4,28,83_3_4_28,2020_83_3_4_28,Thị,Thi,Ebennaceae,20,6.369426752,0,0,0,0,0,0,B,105.1192359,20.95804776,0,0,6.382895083,8.55175198,0,8.55175198
170,2020,83,3,4,29,83_3_4_29,2020_83_3_4_29,Vàng anh,Vang anh,Saraca dives,43,13.69426752,0,0,0,0,0,0,A,105.1192779,20.95804357,Same stump with 30,Same stump with 30,10.00303636,56.84868616,0,56.84868616
171,2020,83,3,4,30,83_3_4_30,2020_83_3_4_30,Vàng anh,Vang anh,Saraca dives,37,11.78343949,0,0,0,0,0,0,A,105.11928,20.95804402,Same stump with 29,Same stump with 29,9.263676779,39.46829915,0,39.46829915
172,2020,83,3,4,31,83_3_4_31,2020_83_3_4_31,Vàng anh,Vang anh,Saraca dives,40,12.7388535,0,0,0,0,0,0,A,105.1193545,20.95799861,0,0,9.645604666,47.70999455,0,47.70999455
173,2020,83,3,4,34,83_3_4_34,2020_83_3_4_34,Vàng anh,Vang anh,Saraca dives,80.5,25.63694268,0,0,0,0,0,0,A,105.1193159,20.95798002,0,0,13.22064692,254.0374057,0,254.0374057
174,2020,83,3,4,35,83_3_4_35,2020_83_3_4_35,Vàng anh,Vang anh,Saraca dives,40.5,12.89808917,0,0,0,0,0,0,A,105.1193172,20.95798002,0,0,9.70678765,49.17024774,0,49.17024774
175,2020,83,3,4,36,83_3_4_36,2020_83_3_4_36,Vàng anh,Vang anh,Saraca dives,35,11.14649682,0,0,0,0,0,0,A,105.1193172,20.95798002,0,0,8.9936281,34.46141527,0,34.46141527
176,2020,83,3,4,37,83_3_4_37,2020_83_3_4_37,Vàng anh,Vang anh,Saraca dives,109,34.7133758,0,0,0,0,0,0,C,105.1193162,20.95797885,0,0,14.84631214,517.7849468,0,517.7849468
177,2020,83,3,4,38,83_3_4_38,2020_83_3_4_38,Thị,Thi,Ebennaceae,71,22.61146497,0,0,0,0,0,0,A,105.1192363,20.95799806,0,0,12.5600378,188.7613226,0,188.7613226
178,2020,83,3,4,39,83_3_4_39,2020_83_3_4_39,Kháo nước,Khao nuoc,Phoebe cuneata,25,7.961783439,0,0,0,0,0,0,B,105.1192535,20.95800248,0,0,7.399178236,15.00860867,0,15.00860867
179,2020,83,3,4,40,83_3_4_40,2020_83_3_4_40,Bo,Bo,Khongbiet,63.5,20.22292994,0,0,0,0,0,0,A,105.1192534,20.95802498,0,0,11.97936689,144.8018746,0,144.8018746
180,2020,83,3,4,41,83_3_4_41,2020_83_3_4_41,Thị,Thi,Ebennaceae,33,10.50955414,0,0,0,0,0,0,A,105.1192446,20.95802887,0,0,8.709703458,29.83663572,0,29.83663572
181,2020,83,3,4,42,83_3_4_42,2020_83_3_4_42,Vàng anh,Vang anh,Saraca dives,30,9.554140127,0,0,0,0,0,0,B,105.1193595,20.95804451,0,0,8.254297381,23.60006028,0,23.60006028
182,2020,83,3,5,1,83_3_5_1,2020_83_3_5_1,Chò chỉ,Cho chi,Parashorea chinensis,45,14.33121019,10,0,0,0,0,0,A,105.1195706,20.95811475,0,0,10.22924463,63.44967767,62.57405949,62.57405949
183,2020,83,3,5,2,83_3_5_2,2020_83_3_5_2,Kẹn,Ken,Aesculus assamica,30,9.554140127,8.5,0,0,0,0,0,A,105.1196072,20.95807424,0,0,8.254297381,23.60006028,24.02831294,24.02831294
184,2020,83,3,5,3,83_3_5_3,2020_83_3_5_3,Vàng anh,Vang anh,Saraca dives,153,48.72611465,17,0,0,0,0,0,B,105.1195571,20.95805295,0,0,16.71476007,1140.640124,1152.535147,1152.535147
185,2020,83,3,5,4,83_3_5_4,2020_83_3_5_4,Bứa,Bua,Garcinia oblongifolia,94,29.93630573,13.5,0,0,0,0,0,A,105.1195463,20.95808549,0,0,14.04680107,365.9578057,357.1568014,357.1568014
186,2020,83,3,5,5,83_3_5_5,2020_83_3_5_5,Thị,Thi,Ebennaceae,150,47.77070064,10,0,0,0,0,0,A,105.1195313,20.95807014,0,0,16.60425803,1089.418787,798.3223743,798.3223743
187,2020,83,3,5,6,83_3_5_6,2020_83_3_5_6,Thị,Thi,Ebennaceae,20,6.369426752,7,0,0,0,0,0,A,105.1195084,20.95808019,0,0,6.382895083,8.55175198,9.04957846,9.04957846
188,2020,83,3,5,7,83_3_5_7,2020_83_3_5_7,Thị,Thi,Ebennaceae,30.5,9.713375796,7.5,0,0,0,0,0,A,105.1194936,20.95808869,0,0,8.33287272,24.58199166,23.04506129,23.04506129
189,2020,83,3,5,8,83_3_5_8,2020_83_3_5_8,Kháo nước,Khao nuoc,Phoebe cuneata,32,10.1910828,8,0,0,0,0,0,A,105.1195091,20.95809781,0,0,8.562058654,27.66529938,26.53726442,26.53726442
190,2020,83,3,5,9,83_3_5_9,2020_83_3_5_9,Nóng,Nong,Saurauia tristyla DC,111,35.35031847,15,0,0,0,0,0,A,105.1194832,20.95806575,0,0,14.94519655,540.2770154,541.4908134,541.4908134
191,2020,83,3,5,10,83_3_5_10,2020_83_3_5_10,Thị,Thi,Ebennaceae,35,11.14649682,12,0,0,0,0,0,A,105.1194483,20.95805881,0,0,8.9936281,34.46141527,41.1264884,41.1264884
192,2020,83,3,5,11,83_3_5_11,2020_83_3_5_11,Thị,Thi,Ebennaceae,96,30.57324841,16,0,0,0,0,0,A,105.1194883,20.95801578,0,0,14.15987042,384.505144,414.4132872,414.4132872
193,2020,83,3,5,12,83_3_5_12,2020_83_3_5_12,Vàng anh,Vang anh,Saraca dives,105,33.43949045,16,0,0,0,0,0,B,105.1195126,20.95800266,0,0,14.64345582,474.4033159,500.8845059,500.8845059
194,2020,83,3,5,13,83_3_5_13,2020_83_3_5_13,Vàng anh,Vang anh,Saraca dives,28,8.917197452,6,0,0,0,0,0,A,105.1195174,20.95797374,0,0,7.928188307,19.89820332,16.77315819,16.77315819
195,2020,83,3,5,14,83_3_5_14,2020_83_3_5_14,Chò chỉ,Cho chi,Parashorea chinensis,25,7.961783439,9,0,0,0,0,0,A,105.1195758,20.95798888,0,0,7.399178236,15.00860867,16.92349742,16.92349742
196,2020,83,3,5,15,83_3_5_15,2020_83_3_5_15,Sổ,So,Dilleniaceae,82.5,26.27388535,16,0,0,0,0,0,A,105.1195945,20.95798968,0,0,13.35065051,269.180041,300.7760685,300.7760685
197,2020,83,3,5,16,83_3_5_16,2020_83_3_5_16,Dung,Dung,Symplocaceae,27,8.598726115,8,0,0,0,0,0,B,105.119456,20.95811664,0,0,7.757514162,18.18098913,18.52733977,18.52733977
198,2020,83,3,5,17,83_3_5_17,2020_83_3_5_17,Cà lồ,Ca lo,Caryodaphnopsis tonkinensis,28,8.917197452,6.5,0,0,0,0,0,B,105.1194694,20.95810371,0,0,7.928188307,19.89820332,17.61681892,17.61681892
199,2020,83,3,5,18,83_3_5_18,2020_83_3_5_18,Kẹn,Ken,Aesculus assamica,25,7.961783439,8,0,0,0,0,0,B,105.1195775,20.95812857,0,0,7.399178236,15.00860867,15.74448676,15.74448676
200,2020,83,3,5,19,83_3_5_19,2020_83_3_5_19,Thị,Thi,Ebennaceae,23,7.324840764,6.5,0,0,0,0,0,B,105.1195601,20.95815153,0,0,7.015403741,12.17804084,11.62143381,11.62143381
201,2020,83,3,5,20,83_3_5_20,2020_83_3_5_20,Thôi ba,Thoi ba,Alangium chinense (Lour.) Harms.,22,7.006369427,8,0,0,0,0,0,A,105.1195992,20.95814491,0,0,6.8127477,10.88794448,12.01490837,12.01490837
202,2020,83,3,5,21,83_3_5_21,2020_83_3_5_21,Vàng anh,Vang anh,Saraca dives,24,7.643312102,7,0,0,0,0,0,B,105.1195836,20.9580833,0,0,7.21070298,13.55118615,13.3070212,13.3070212
203,2020,83,3,6,3,83_3_6_3,2020_83_3_6_3,Nhội,Nhoi,Bischofia javanica,62,19.74522293,0,0,0,0,0,0,B,105.1186604,20.95791181,0,0,11.85585365,136.7913607,0,136.7913607
204,2020,83,3,6,4,83_3_6_4,2020_83_3_6_4,Sung,Sung,KhongcotrongDS,45.5,14.49044586,0,0,0,0,0,0,B,105.1186756,20.95790782,0,0,10.28440066,77.30561062,0,77.30561062
205,2020,83,3,6,5,83_3_6_5,2020_83_3_6_5,Sâng,Sang,Pometia pinnata,20,6.369426752,0,0,0,0,0,0,A,105.1186879,20.95790809,0,0,6.382895083,8.55175198,0,8.55175198
206,2020,83,3,6,6,83_3_6_6,2020_83_3_6_6,Táu,Tau,Vatica thorelii,29.5,9.394904459,0,0,0,0,0,0,A,105.1186885,20.95792552,0,0,8.174577264,22.64084248,0,22.64084248
207,2020,83,3,6,8,83_3_6_8,2020_83_3_6_8,Chẩn,Chan,Microdesmis caseariaefolia,24.5,7.802547771,0,0,0,0,0,0,A,105.1186884,20.9579689,0,0,7.305762602,14.26928769,0,14.26928769
208,2020,83,3,6,9,83_3_6_9,2020_83_3_6_9,Máu chó,Mau cho,Knema tonkinensis,45.5,14.49044586,0,0,0,0,0,0,A,105.1187191,20.95795324,0,0,10.28440066,65.16433169,0,65.16433169
209,2020,83,3,6,10,83_3_6_10,2020_83_3_6_10,Sung,Sung,KhongcotrongDS,29.5,9.394904459,0,0,0,0,0,0,A,105.1187216,20.95794303,0,0,8.174577264,26.63770265,0,26.63770265
210,2020,83,3,6,11,83_3_6_11,2020_83_3_6_11,Chẩn,Chan,Microdesmis caseariaefolia,30.5,9.713375796,0,0,0,0,0,0,A,105.1187339,20.95793607,0,0,8.33287272,24.58199166,0,24.58199166
211,2020,83,3,6,12,83_3_6_12,2020_83_3_6_12,Chẩn,Chan,Microdesmis caseariaefolia,36,11.46496815,0,0,0,0,0,0,A,105.1187353,20.95793543,0,0,9.13029857,36.91665783,0,36.91665783
212,2020,83,3,6,13,83_3_6_13,2020_83_3_6_13,Quéo vọoc,Queo vooc,Khongbiet,111,35.35031847,0,0,0,0,0,0,A,105.1187188,20.9579012,0,0,14.94519655,540.2770154,0,540.2770154
213,2020,83,3,6,14,83_3_6_14,2020_83_3_6_14,Quéo vọoc,Queo vooc,Khongbiet,106,33.75796178,0,0,0,0,0,0,A,105.1187188,20.9579012,0,0,14.69482462,485.0492624,0,485.0492624
214,2020,83,3,6,16,83_3_6_16,2020_83_3_6_16,Trám,Tram,Bruseraceae,67,21.33757962,0,0,0,0,0,0,A,105.1187438,20.95789151,0,0,12.25764128,164.4999516,0,164.4999516
215,2020,83,3,6,18,83_3_6_18,2020_83_3_6_18,Bứa,Bua,Garcinia oblongifolia,21,6.687898089,0,0,0,0,0,0,C,105.1187564,20.95790343,0,0,6.602136504,9.679622886,0,9.679622886
216,2020,83,3,6,19,83_3_6_19,2020_83_3_6_19,Chò chỉ,Cho chi,Parashorea chinensis,30,9.554140127,0,0,0,0,0,0,A,105.1187822,20.95793169,0,0,8.254297381,23.60006028,0,23.60006028
217,2020,83,3,6,22,83_3_6_22,2020_83_3_6_22,Ngát,Ngat,Gironniera nervosa,56,17.8343949,0,0,0,0,0,0,A,105.1188208,20.9579435,0,0,11.33329303,107.2937148,0,107.2937148
218,2020,83,3,6,25,83_3_6_25,2020_83_3_6_25,Sảng,Sang,Sterculia lanceolata,66.5,21.17834395,0,0,0,0,0,0,B,105.1188305,20.95789245,0,0,12.2187022,161.5990483,0,161.5990483
219,2020,83,3,6,26,83_3_6_26,2020_83_3_6_26,Máu chó,Mau cho,Knema tonkinensis,53,16.87898089,0,0,0,0,0,0,A,105.1188368,20.9578404,0,0,11.05288715,94.04464888,0,94.04464888
220,2020,83,3,6,27,83_3_6_27,2020_83_3_6_27,Mang,Mang,Khongbiet,38.5,12.2611465,0,0,0,0,0,0,A,105.1188263,20.95781384,0,0,9.457918696,43.4783571,0,43.4783571
221,2020,83,3,6,28,83_3_6_28,2020_83_3_6_28,Chìa vôi,Chia voi,Cissus modeccoides,42,13.37579618,0,0,0,0,0,0,C,105.1188199,20.95780571,0,0,9.886413517,53.70149507,0,53.70149507
222,2020,83,3,6,30,83_3_6_30,2020_83_3_6_30,Ba gạc,Ba gac,KhongcotrongDS,34,10.82802548,0,0,0,0,0,0,B,105.1187725,20.95780872,0,0,8.853492196,37.93334241,0,37.93334241
223,2020,83,3,6,31,83_3_6_31,2020_83_3_6_31,Trám,Tram,Bruseraceae,77,24.52229299,0,0,0,0,0,0,A,105.1187479,20.95780034,0,0,12.98591646,228.718422,0,228.718422
224,2020,83,3,6,32,83_3_6_32,2020_83_3_6_32,Sảng,Sang,Sterculia lanceolata,20,6.369426752,0,0,0,0,0,0,A,105.1187632,20.95782951,0,0,6.382895083,8.55175198,0,8.55175198
225,2020,83,3,6,33,83_3_6_33,2020_83_3_6_33,Gió rừng,Gio rung,KhongcotrongDS,51,16.24203822,0,0,0,0,0,0,A,105.1187529,20.95784136,0,0,10.85795102,101.730218,0,101.730218
226,2020,83,3,6,34,83_3_6_34,2020_83_3_6_34,Bứa,Bua,Garcinia oblongifolia,50,15.92356688,0,0,0,0,0,0,B,105.1187972,20.95787105,0,0,10.7579088,81.77388319,0,81.77388319
227,2020,83,3,6,35,83_3_6_35,2020_83_3_6_35,Gió rừng,Gio rung,KhongcotrongDS,40.5,12.89808917,0,0,0,0,0,0,A,105.1187474,20.95785591,0,0,9.70678765,58.28294451,0,58.28294451
228,2020,83,3,6,36,83_3_6_36,2020_83_3_6_36,Trám,Tram,Bruseraceae,63.5,20.22292994,0,0,0,0,0,0,A,105.1187522,20.95787362,0,0,11.97936689,144.8018746,0,144.8018746
229,2020,83,3,6,37,83_3_6_37,2020_83_3_6_37,Sồi,Soi,Khongbiet,32,10.1910828,0,0,0,0,0,0,A,105.1187212,20.95786352,0,0,8.562058654,27.66529938,0,27.66529938
230,2020,83,3,6,38,83_3_6_38,2020_83_3_6_38,Sồi,Soi,Khongbiet,37,11.78343949,0,0,0,0,0,0,A,105.1187011,20.95787898,0,0,9.263676779,39.46829915,0,39.46829915
231,2020,83,3,6,40,83_3_6_40,2020_83_3_6_40,Táu,Tau,Vatica thorelii,66,21.01910828,0,0,0,0,0,0,A,105.1186535,20.95787242,0,0,12.17949806,158.7272167,0,158.7272167
232,2020,83,3,6,41,83_3_6_41,2020_83_3_6_41,Cóc rừng,Coc rung,Khongbiet,28,8.917197452,0,0,0,0,0,0,A,105.1187061,20.95783624,0,0,7.928188307,19.89820332,0,19.89820332
233,2020,83,3,6,44,83_3_6_44,2020_83_3_6_44,Lát xoan,Lat xoan,KhongcotrongDS,110,35.03184713,0,0,0,0,0,0,A,105.1186994,20.95780046,0,0,14.89596023,616.3055583,0,616.3055583
234,2020,83,3,7,1,83_3_7_1,2020_83_3_7_1,Thị,Thi,Ebennaceae,40,12.7388535,9,0,0,0,0,0,A,105.1188686,20.95795621,0,0,9.645604666,47.70999455,45.72598387,45.72598387
235,2020,83,3,7,2,83_3_7_2,2020_83_3_7_2,Vàng anh,Vang anh,Saraca dives,19,6.050955414,5.5,0,0,0,0,0,A,105.11887,20.95794564,0,0,6.154258018,7.502953305,7.003336383,7.003336383
236,2020,83,3,7,3,83_3_7_3,2020_83_3_7_3,Máu chó,Mau cho,Knema tonkinensis,35,11.14649682,4.5,0,0,0,0,0,A,105.1188478,20.95791828,0,0,8.9936281,34.46141527,22.54032631,22.54032631
237,2020,83,3,7,4,83_3_7_4,2020_83_3_7_4,Thị,Thi,Ebennaceae,90,28.66242038,15.5,0,0,0,0,0,A,105.1188835,20.95790163,0,0,13.81392209,330.4006702,354.5724022,354.5724022
238,2020,83,3,7,5,83_3_7_5,2020_83_3_7_5,Sâng,Sang,Pometia pinnata,188,59.87261146,17.5,0,0,0,0,0,B,105.1189363,20.95795354,0,0,17.87416125,1837.422734,1813.744689,1813.744689
239,2020,83,3,7,6,83_3_7_6,2020_83_3_7_6,Thị,Thi,Ebennaceae,25,7.961783439,5,0,0,0,0,0,A,105.1189383,20.9579521,0,0,7.399178236,15.00860867,11.80273202,11.80273202
240,2020,83,3,7,7,83_3_7_7,2020_83_3_7_7,Sảng,Sang,Sterculia lanceolata,103,32.80254777,12,0,0,0,0,0,B,105.1189514,20.95794152,0,0,14.53936122,453.5082679,403.1574516,403.1574516
241,2020,83,3,7,8,83_3_7_8,2020_83_3_7_8,Thị,Thi,Ebennaceae,161,51.27388535,19,0,0,0,0,0,A,105.1189607,20.95796699,0,0,16.99993334,1283.698574,1374.294163,1374.294163
242,2020,83,3,7,9,83_3_7_9,2020_83_3_7_9,Táu muối,Tau muoi,Vatica diospyroides,79.5,25.31847134,12.5,0,0,0,0,0,A,105.1189726,20.95794755,0,0,13.15454139,246.6506301,239.0520318,239.0520318
243,2020,83,3,7,10,83_3_7_10,2020_83_3_7_10,Chò chỉ,Cho chi,Parashorea chinensis,20,6.369426752,7,0,0,0,0,0,B,105.1189691,20.95791991,0,0,6.382895083,8.55175198,9.04957846,9.04957846
